"Title","URL","Author"
"8月15日 主日禮拜線上直播","https://www.youtube.com/watch?v=Wi-fjAYHia8","濟南教會"
"2021. 03.14 雙連教會  台語禮拜直播   【聖經人物系列(五十四)∼以利亞(一)】","https://www.youtube.com/watch?v=yVjhwOkuhwA","ShuangLienTV台灣基督長老教會 雙連教會"
"中壢長老教會.6.8.週二禱告會.直播","https://www.youtube.com/watch?v=ONrqTTNsz6k","中壢長老教會"
"2021. 01.03 雙連教會  台語禮拜直播  信息  【大衛(一)～揀選】","https://www.youtube.com/watch?v=J0C1S5zRA-w","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.06.27 中壢長老教會 華語禮拜直播","https://www.youtube.com/watch?v=YLxzZKs3HUU","中壢長老教會"
"2021.04.25 雙連教會  華語禮拜直播","https://www.youtube.com/watch?v=E0g9NfW3PYM","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.05.23 台北和平長老教會 主日禮拜","https://www.youtube.com/watch?v=galiTIiZgQw","台北和平教會直播"
"2021.05.30 雙連教會 第一堂 台語禮拜直播 【聖經人物系列(六十)~以利沙(五)】","https://www.youtube.com/watch?v=8n8qXkc7H78","ShuangLienTV台灣基督長老教會 雙連教會"
"2021/4/25 9:00 中壢基督長老教會禮拜直播：與上帝立約：洪以琳傳道","https://www.youtube.com/watch?v=Pr8BDtCJxWg","中壢長老教會"
"中壢長老教會.7.6.週二禱告會.直播","https://www.youtube.com/watch?v=aMg2Maw9n3Y","中壢長老教會"
"「一甲基督長老教會」-2021.08.08主日禮拜直播-父親的榜樣","https://www.youtube.com/watch?v=4UpNrGVMB_E","一甲基督長老教會"
"2021.05.16 中壢長老教會 華語禮拜直播","https://www.youtube.com/watch?v=GR8IyW7bQZ4","中壢長老教會"
"2021.04.04雙連教會  華語禮拜直播  【耶穌復活的見證人～二位馬利亞】","https://www.youtube.com/watch?v=iAVb3PputYs","ShuangLienTV台灣基督長老教會 雙連教會"
"中壢長老教會.7.13.週二禱告會.直播","https://www.youtube.com/watch?v=uATW3ruiUAM","中壢長老教會"
"2021.04.25 雙連教會  台語禮拜直播","https://www.youtube.com/watch?v=z0i2tYmeECw","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.8.1 中壢長老教會 台語禮拜直播","https://www.youtube.com/watch?v=tvkeo_j-EWA","中壢長老教會"
"2021/5/2  10:15 中壢基督長老教會禮拜直播","https://www.youtube.com/watch?v=LZ1lIZkEXAA","中壢長老教會"
"中壢長老教會.7.20.週二禱告會.直播","https://www.youtube.com/watch?v=7sIjb0N_7M0","中壢長老教會"
"「土城長老教會」直播 20210404復活節禮拜","https://www.youtube.com/watch?v=-2CMsxgCILY","土城長老教會"
"2021. 02.21雙連教會  台語禮拜直播","https://www.youtube.com/watch?v=9IxVdxSHLPg","ShuangLienTV台灣基督長老教會 雙連教會"
"2021. 02.28 雙連教會  台語禮拜直播 【北區大專事工奉獻主日】","https://www.youtube.com/watch?v=DI8p4luRiMM","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.06.06 雙連教會 第二堂華語禮拜直播【聖經人物系列(六十一)~以利沙(六)】","https://www.youtube.com/watch?v=-tJP6MC3eJ8","ShuangLienTV台灣基督長老教會 雙連教會"
"2021. 03.07 雙連教會  台語禮拜直播  【設教108週年紀念主日】","https://www.youtube.com/watch?v=5SaSqXwg9yU","ShuangLienTV台灣基督長老教會 雙連教會"
"七堵長老教會20210523主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=qVzf-rwS6Q0","七堵教會"
"「一甲基督長老教會」-2021.07.04主日禮拜直播-勇敢面對改變","https://www.youtube.com/watch?v=Ff6i4oshae8","一甲基督長老教會"
"中壢長老教會.8.1.週二禱告會.直播","https://www.youtube.com/watch?v=lrxaakNNwlU","中壢長老教會"
"2021.05.30 雙連教會 第三堂 台語禮拜直播 【聖經人物系列(六十)~以利沙(五)】","https://www.youtube.com/watch?v=nTfjR_Bo4K0","ShuangLienTV台灣基督長老教會 雙連教會"
"七堵長老教會20210509主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=Zx49vrD-GC4","七堵教會"
"2021.05.23 台北和平長老教會 主日禮拜","https://www.youtube.com/watch?v=1YfreEzAwfg","台北和平教會直播"
"2021.5 .23 雙連教會  第一堂 台語禮拜直播","https://www.youtube.com/watch?v=iAq-g69to6w","ShuangLienTV台灣基督長老教會 雙連教會"
"「新店基督長老教會新店基督長老教會」直播","https://www.youtube.com/watch?v=YCcS1PW_6vU","新店基督長老教會新店基督長老教會"
"20210613東寧教會主日禮拜(直播)","https://www.youtube.com/watch?v=-MITBTmATyw","台灣基督長老教會台南中會東寧教會"
"2021.5 .23 雙連教會  第二堂華語禮拜直播","https://www.youtube.com/watch?v=mY1AEW52gmk","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.07.18  內壢基督長老教會 主日禮拜直播","https://www.youtube.com/watch?v=73m300hq6rs","NLPCT 內壢長老教會"
"2021.04.11雙連教會  華語禮拜直播  【聖經人物系列(五十六)∼以利沙(一)】","https://www.youtube.com/watch?v=_I8r_eaodKQ","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.05.16  聖望長老教會  直播禮拜","https://www.youtube.com/watch?v=nvM-9j9rZq0","教會聖望長老"
"「一甲基督長老教會」-2021.07.18主日禮拜直播-相信","https://www.youtube.com/watch?v=Gt0_XA_dyts","一甲基督長老教會"
"七堵長老教會20210516主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=_xI49CV_-FY","七堵教會"
"20210523 台語主日直播禮拜 聖靈同在 潘恩盛 牧師","https://www.youtube.com/watch?v=kEBgUPtuHNc","台灣基督長老教會鳳山教會"
"2019.2.24  雙連長老教會 台語主日禮拜直播","https://www.youtube.com/watch?v=YQdrRXby_xo","ShuangLienTV台灣基督長老教會 雙連教會"
"2021. 03.14 雙連教會  華語禮拜直播   【聖經人物系列(五十四)∼以利亞(一)】","https://www.youtube.com/watch?v=_xEe3lIhp3c","ShuangLienTV台灣基督長老教會 雙連教會"
"20210627中芸基督長老教會直播禮拜","https://www.youtube.com/watch?v=Avhet0MXygs","中芸基督長老教會"
"2021.05.16 雙連教會  華語禮拜直播","https://www.youtube.com/watch?v=sGiMy_mLsTI","ShuangLienTV台灣基督長老教會 雙連教會"
"台中復興長老教會20210523主日直播","https://www.youtube.com/watch?v=kUSXwq87sqo","台中復興長老教會"
"2021.04.04雙連教會  台語禮拜直播 復活節讚美禮拜","https://www.youtube.com/watch?v=4s2ZsqGTAjE","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.07.04第二場華語禮拜直播:王武聰牧師-留心觀看上帝作為","https://www.youtube.com/watch?v=_dD61HUEx34","台中忠孝路長老教會"
"2021 06 06 台北和平長老教會 主日禮拜 第一堂","https://www.youtube.com/watch?v=v1jk55BJXf8","台北和平教會直播"
"2021.05.16內壢基督長老教會主日禮拜直播","https://www.youtube.com/watch?v=MnhYYuVKJbA","NLPCT 內壢長老教會"
"2021-07-11新化教會主日禮拜 直播","https://www.youtube.com/watch?v=kQEhiKKYclg","新化基督長老教會"
"2021.05.09 雙連教會  華語禮拜直播","https://www.youtube.com/watch?v=fn5YvF-VEyw","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.05.30 台北和平長老教會 主日禮拜 第一堂","https://www.youtube.com/watch?v=beAZDhJipT8","台北和平教會直播"
"8月8日 主日禮拜線上直播","https://www.youtube.com/watch?v=OiMqafYCPSg","濟南教會"
"2021.05.30 主題:等   (台南錫安長老教會禮拜直播)","https://www.youtube.com/watch?v=p9-0ZUR7-4Y","台南錫安長老教會"
"「 當信心遇到挑戰時」2021/05/30主日直播","https://www.youtube.com/watch?v=1WWeLxmWN50","和順基督長老教會"
"新興長老教會20210627主日聚會直播","https://www.youtube.com/watch?v=VF-s9GTwhsE","高瑋樊"
"20210711東寧教會主日禮拜(直播)","https://www.youtube.com/watch?v=GZxNhrnHJVc","台灣基督長老教會台南中會東寧教會"
"「屏東復興長老教會」直播","https://www.youtube.com/watch?v=0n-3sBtiLuU","屏東復興長老教會"
"20210606中芸基督長老教會直播禮拜","https://www.youtube.com/watch?v=S2tXoSQLdfQ","中芸基督長老教會"
"七堵長老教會20210418主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=XiRIKpivjlQ","七堵教會"
"2021.05.30 台北和平長老教會 主日禮拜 第二堂","https://www.youtube.com/watch?v=6fmL_3-8rqc","台北和平教會直播"
"2021.05.16 台北和平長老教會 主日禮拜","https://www.youtube.com/watch?v=-a2_UyJGMxM","台北和平教會直播"
"2021.05.09 雙連教會  台語禮拜直播","https://www.youtube.com/watch?v=UmFVV4N6M8A","ShuangLienTV台灣基督長老教會 雙連教會"
"20210718東寧教會主日禮拜(直播)","https://www.youtube.com/watch?v=GrolSNt0ilU","台灣基督長老教會台南中會東寧教會"
"【和順基督長老教會】2021/06/13主日直播","https://www.youtube.com/watch?v=9RJ2YnU_YsY","和順基督長老教會"
"七堵長老教會20210530主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=ETU2YWNTZCg","七堵教會"
"2021.04.18 台北和平長老教會 主日禮拜","https://www.youtube.com/watch?v=2Z50sV0qS1U","台北和平教會直播"
"20210613中芸基督長老教會直播禮拜","https://www.youtube.com/watch?v=LKYgdHYajVc","中芸基督長老教會"
"20210523東寧教會主日禮拜(直播)","https://www.youtube.com/watch?v=chogyeEK4P4","台灣基督長老教會台南中會東寧教會"
"2021.08.01 向上長老教會線上禮拜直播－「你在看什麼」戴碩欽 牧師","https://www.youtube.com/watch?v=lUCUlSGJIRY","向上基督長老教會"
"2021 06 06 台北和平長老教會 主日禮拜 第二堂","https://www.youtube.com/watch?v=iFwDuhSQD5I","台北和平教會直播"
"玉里教會直播","https://www.youtube.com/watch?v=QBoeeomk9SM","東部中會玉里基督長老教會"
"台中復興長老教會20210530主日直播","https://www.youtube.com/watch?v=CaS8gSWcMBo","台中復興長老教會"
"20210530中芸基督長老教會主日直播","https://www.youtube.com/watch?v=g1v5fQxtVmQ","中芸基督長老教會"
"【20210713】佳義基督長老教會主日學禮拜直播","https://www.youtube.com/watch?v=wi6WwK2RQQQ","佳義基督長老教會"
"《台東基督長老教會》主日禮拜線上直播2021.08.01","https://www.youtube.com/watch?v=dU7Ila-yXa4","台東基督長老教會"
"「一甲基督長老教會」-2021.06.27主日禮拜直播-我和你不一樣","https://www.youtube.com/watch?v=AONhQLzBpEs","一甲基督長老教會"
"花壇長老教會週日聯合禮拜20210523(線上直播)","https://www.youtube.com/watch?v=SIAMW1Z_X3k","花壇長老教會"
"2019.4.14 雙連長老教會 台語主日禮拜直播","https://www.youtube.com/watch?v=U2gakgIOsBw","ShuangLienTV台灣基督長老教會 雙連教會"
"「土城長老教會」直播 20210418台語禮拜","https://www.youtube.com/watch?v=wIbQOeohtx8","土城長老教會"
"2021.04.18雙連教會  台語禮拜直播","https://www.youtube.com/watch?v=Mdzlw1niecg","ShuangLienTV台灣基督長老教會 雙連教會"
"20210530東寧教會主日禮拜(直播)","https://www.youtube.com/watch?v=xhSzLzciMgk","台灣基督長老教會台南中會東寧教會"
"和美基督長老教會 2021年5月23日 禮拜直播","https://www.youtube.com/watch?v=VUJskEjZ968","和美基督長老教會HMCH"
"2021/4/11 板橋長老教會 台語禮拜網路直播","https://www.youtube.com/watch?v=IdTIj8Wo4_4","板橋教會"
"「桃園長老教會」直播","https://www.youtube.com/watch?v=01oKeeQ9cO0","桃園長老教會"
"2021.06.13 台北和平長老教會 主日禮拜 第二堂","https://www.youtube.com/watch?v=5PKPKdc27l0","台北和平教會直播"
"《台東基督長老教會》主日禮拜線上直播2021.08.08","https://www.youtube.com/watch?v=dXvJLsn9YvA","台東基督長老教會"
"2019.3.31 雙連長老教會 台語主日禮拜直播","https://www.youtube.com/watch?v=JUDYJCtYio4","ShuangLienTV台灣基督長老教會 雙連教會"
"2021. 02.07雙連教會  台語禮拜直播   信息  【所羅門(二)～智者的失敗】","https://www.youtube.com/watch?v=PGRAIrB_3u8","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.06.13 主題: 尋見  (台南錫安長老教會禮拜直播)","https://www.youtube.com/watch?v=p2pxLdV4Xks","台南錫安長老教會"
"2021.07.11 台北和平長老教會 主日禮拜 第二堂","https://www.youtube.com/watch?v=SxrhWvIjHAU","台北和平教會直播"
"七堵長老教會20210221主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=9dyfQLrJ3bA","七堵教會"
"2021.04.11 台北和平長老教會 主日禮拜","https://www.youtube.com/watch?v=sR2cfcykjIM","台北和平教會直播"
"2021-08-08新化教會主日禮拜 直播","https://www.youtube.com/watch?v=96eXcw5Pp1k","新化基督長老教會"
"「一甲基督長老教會」-2021.07.25主日禮拜直播-出發，下一站","https://www.youtube.com/watch?v=FI9MS2OM2eY","一甲基督長老教會"
"2021.06.20 台北和平長老教會 主日禮拜 第二堂","https://www.youtube.com/watch?v=vWuhfxuHv5A","台北和平教會直播"
"台中忠孝路長老教會-直播敬拜指南","https://www.youtube.com/watch?v=BYGrw58t1YI","台中忠孝路長老教會"
"【和順基督長老教會】2021/07/25 主日禮拜直播","https://www.youtube.com/watch?v=1j6pPc3RuNQ","和順基督長老教會"
"20210801東寧教會主日禮拜(直播)","https://www.youtube.com/watch?v=cW9YYBaLBJU","台灣基督長老教會台南中會東寧教會"
"『不要害怕，一切在上帝手中。』2021/05/23 主日直播","https://www.youtube.com/watch?v=IjKlmJXc1Fc","和順基督長老教會"
"2021.03.6 台北和平長老教會 培靈會-孫寶玲教授","https://www.youtube.com/watch?v=Nv8uUtiCCd0","台北和平教會直播"
"「一甲基督長老教會」-2021.08.01主日禮拜直播-勇敢的出帆","https://www.youtube.com/watch?v=iChyK5MrmYE","一甲基督長老教會"
"「20210411 大安教會主日禮拜網路直播」","https://www.youtube.com/watch?v=yI-qvLXCzBY","台北大安長老教會網路直播"
"2021.06.06第二場華語禮拜直播:王品佳牧師-謹守與神的約","https://www.youtube.com/watch?v=etV0pxctVZ0","台中忠孝路長老教會"
"20210718 大同長老教會 主日禮拜直播","https://www.youtube.com/watch?v=2eYau-r1zxs","北大同"
"2021.08.01主題: 勉強？甘心？ (台南錫安長老教會禮拜直播)","https://www.youtube.com/watch?v=HXUSIRo_fc4","台南錫安長老教會"
"2019.5.19 雙連長老教會 台語主日禮拜直播","https://www.youtube.com/watch?v=cco1Ub90GYs","ShuangLienTV台灣基督長老教會 雙連教會"
"20210808東寧教會主日禮拜(直播)","https://www.youtube.com/watch?v=6ndMZnBOdNM","台灣基督長老教會台南中會東寧教會"
"20210711「台灣基督長老教會台中東勢教會」直播","https://www.youtube.com/watch?v=uaapn2Leob4","台灣基督長老教會東勢教會"
"2020.12.27 雙連教會  台語禮拜直播  信息 【破鏡重圓】","https://www.youtube.com/watch?v=YgWlXvzkqf0","ShuangLienTV台灣基督長老教會 雙連教會"
"「台灣基督長老教會鹽行教會」直播","https://www.youtube.com/watch?v=160RW4SahcQ","台灣基督長老教會鹽行教會"
"「一甲基督長老教會」-2021.07.11主日禮拜直播-關鍵時刻","https://www.youtube.com/watch?v=XC6ytU0inWc","一甲基督長老教會"
"2019.4.21 雙連長老教會 台語主日禮拜直播","https://www.youtube.com/watch?v=9qMX1q-Kzzk","ShuangLienTV台灣基督長老教會 雙連教會"
"[台灣基督長老教會 南港教會] 20210718 聯合禮拜直播","https://www.youtube.com/watch?v=nXCJBLdcvZw","南港教會台灣基督長老教會"
"2021.06.06 聖望長老教會  直播禮拜(一)","https://www.youtube.com/watch?v=GXqE8OSNKpI","教會聖望長老"
"2021/06/20 同光同志長老教會主日禮拜直播","https://www.youtube.com/watch?v=ORlm2sxNVi8","同光教會Tong-Kwang Church"
"七堵長老教會20210214主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=Afen1l2iKlU","七堵教會"
"「台灣基督長老教會鹽行教會」直播","https://www.youtube.com/watch?v=rvpbMFIvbXU","台灣基督長老教會鹽行教會"
"「台灣基督長老教會鹽行教會」直播","https://www.youtube.com/watch?v=05JHYUADgX4","台灣基督長老教會鹽行教會"
"七堵長老教會20210627主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=KR6LdeO7d80","七堵教會"
"「屏東復興長老教會」直播","https://www.youtube.com/watch?v=czphPQ-q__A","屏東復興長老教會"
"2021.05.26忠孝路教會-週三直播禱告會","https://www.youtube.com/watch?v=iHvxqfJuRbs","台中忠孝路長老教會"
"[南港教會台灣基督長老教會] 20210516 聯合禮拜直播","https://www.youtube.com/watch?v=H-9qHtvUnb8","南港教會台灣基督長老教會"
"[南港教會台灣基督長老教會] 20210523 聯合禮拜直播","https://www.youtube.com/watch?v=M7V-C3JRGJ8","南港教會台灣基督長老教會"
"2021.5.23 三峽教會-線上直播-合堂主日禮拜-網路直播(9：20)","https://www.youtube.com/watch?v=hNMu2WnUYHU","三峽長老教會Samkiap Church"
"【和順基督長老教會】2021/07/29 禱告會直播","https://www.youtube.com/watch?v=yKagUvitnRE","和順基督長老教會"
"七堵長老教會20210502主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=u9_00z_QkLM","七堵教會"
"2021/06/06 同光同志長老教會主日禮拜直播","https://www.youtube.com/watch?v=RIib8RWivzs","同光教會Tong-Kwang Church"
"七堵長老教會20210808主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=TpjLWmTyLPU","七堵教會"
"2021.03.28內壢基督長老教會主日禮拜直播","https://www.youtube.com/watch?v=jp9nodr89Nw","NLPCT 內壢長老教會"
"20210718中芸基督長老教會直播禮拜","https://www.youtube.com/watch?v=NUQW49OziKw","中芸基督長老教會"
"2020.11.15雙連教會 華語禮拜直播  【脫離虛假，活出真實的生命】","https://www.youtube.com/watch?v=B_lzg0n9dkg","ShuangLienTV台灣基督長老教會 雙連教會"
"永新長老教會直播禮拜  0606","https://www.youtube.com/watch?v=AVNJodGbB6w","台灣基督長老教會 永新教會"
"「臺灣基督長老教會巴陵教會」主日聚會線上直播","https://www.youtube.com/watch?v=oo_Hw6cFo2s","臺灣基督長老教會巴陵教會"
"2021.06.13 台北和平長老教會 主日禮拜 第一堂","https://www.youtube.com/watch?v=iFtsDLu9qmY","台北和平教會直播"
"2021.07.04 台北和平長老教會 主日禮拜 第一堂","https://www.youtube.com/watch?v=S3VUCWDTp-w","台北和平教會直播"
"2021.04.18雙連教會  華語禮拜直播","https://www.youtube.com/watch?v=zSFnrZbJhZ4","ShuangLienTV台灣基督長老教會 雙連教會"
"【和順基督長老教會】2021/06/20 主日禮拜直播","https://www.youtube.com/watch?v=Ow94pISUZCI","和順基督長老教會"
"2021.6.27  學甲長老教會-主日禮拜直播（台南大專中心奉獻主日）","https://www.youtube.com/watch?v=Rb1Ounn4KHU","學甲基督長老教會"
"「屏東復興長老教會」直播","https://www.youtube.com/watch?v=eRrR1zBzKKw","屏東復興長老教會"
"2021.05.16 台北和平長老教會 主日禮拜","https://www.youtube.com/watch?v=Xk3rQd_ZbpM","台北和平教會直播"
"花壇長老教會週日聯合禮拜20210613(線上直播)","https://www.youtube.com/watch?v=4G3iLm_shSQ","花壇長老教會"
"20210627 大同長老教會主日禮拜直播","https://www.youtube.com/watch?v=mzb0MR_cz2s","北大同"
"[台灣基督長老教會 南港教會] 20210808 聯合禮拜直播","https://www.youtube.com/watch?v=g74SuQtNS38","南港教會台灣基督長老教會"
"20210620中芸基督長老教會直播禮拜","https://www.youtube.com/watch?v=IaTSJlJsijE","中芸基督長老教會"
"2021.05.02 雙連教會  台語禮拜直播","https://www.youtube.com/watch?v=Z3srwf_m89I","ShuangLienTV台灣基督長老教會 雙連教會"
"2021.05.23  聖望長老教會  直播禮拜","https://www.youtube.com/watch?v=rohOoOFtyXE","教會聖望長老"
"七堵長老教會20210620主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=R10NrUZqaYs","七堵教會"
"「土城長老教會」直播 20210425華語禮拜","https://www.youtube.com/watch?v=Y9Fd8rG9O1o","土城長老教會"
"新竹長老教會2021年8月1日線上合堂禮拜","https://www.youtube.com/watch?v=SBvamWpGYFQ","新竹長老教會直播平台"
"【和順基督長老教會】2021/08/08  主日禮拜直播","https://www.youtube.com/watch?v=N6NsxObpTx4","和順基督長老教會"
"中壢長老教會0419現場禮拜直播","https://www.youtube.com/watch?v=kb7ZDf21Hf4","中壢教會"
"七堵長老教會20210411主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=hKTeQNfuOyc","七堵教會"
"七堵長老教會20210613主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=3TTs5JsGeX8","七堵教會"
"2021.06.06第一場台語禮拜直播:王品佳牧師-謹守與神的約","https://www.youtube.com/watch?v=qHbwCTbCCgw","台中忠孝路長老教會"
"20210718「台灣基督長老教會台中東勢教會」直播","https://www.youtube.com/watch?v=Rue3YFe0eFc","台灣基督長老教會東勢教會"
"2021.07.18 聖望長老教會  直播禮拜","https://www.youtube.com/watch?v=CyFf1IrJH-E","教會聖望長老"
"中壢長老教會.6.1.週二禱告會.直播","https://www.youtube.com/watch?v=Ji3tvsINGzw","中壢長老教會"
"新興長老教會20210704主日禮拜直播","https://www.youtube.com/watch?v=-bTnS8XXx18","劉文吉"
"2021.08.01 聖望長老教會  直播禮拜","https://www.youtube.com/watch?v=nIu1Hh4bIXQ","教會聖望長老"
"大墩基督長老教會｜20210620主日禮拜直播","https://www.youtube.com/watch?v=nkJE5bihymw","大墩基督長老教會"
"2021/08/08 同光同志長老教會主日禮拜直播","https://www.youtube.com/watch?v=TTswF1G7kYU","同光教會Tong-Kwang Church"
"七堵長老教會20210718主日禮拜直播 (李旻諺 牧師主禮)","https://www.youtube.com/watch?v=TYoLtYZlx2o","七堵教會"
"中壢長老教會.6.22.週二禱告會.直播","https://www.youtube.com/watch?v=Zi8BXxkwOPI","中壢長老教會"
"2021.08.08 聖望長老教會  直播禮拜","https://www.youtube.com/watch?v=dWaoQluR5jQ","教會聖望長老"
"新竹長老教會2021年6月20日線上聯合禮拜","https://www.youtube.com/watch?v=5EgAs0aLHE0","新竹長老教會直播平台"
"20210606「台灣基督長老教會台中東勢教會」直播","https://www.youtube.com/watch?v=lR9GdxC0mPA","台灣基督長老教會東勢教會"
"中壢長老教會.6.29.週二禱告會.直播","https://www.youtube.com/watch?v=2QF4vv6rj3k","中壢長老教會"
"【和順基督長老教會】2021/06/27 主日禮拜直播","https://www.youtube.com/watch?v=DLwSueUbex8","和順基督長老教會"
"2021.06.27 台北和平長老教會 主日禮拜 第一堂","https://www.youtube.com/watch?v=9oEWYfMNFQc","台北和平教會直播"
"2021/08/01 同光同志長老教會主日禮拜直播","https://www.youtube.com/watch?v=TW8157K7cqY","同光教會Tong-Kwang Church"
"20210808「三芝長老教會」直播","https://www.youtube.com/watch?v=epnzuOgdePE","三芝長老教會"
"2021.06.27 聖望長老教會  直播禮拜","https://www.youtube.com/watch?v=VZ2hLL2dVdQ","教會聖望長老"
"2021.08.01 台北和平長老教會 主日禮拜 第二堂","https://www.youtube.com/watch?v=4HVpzWEfGOU","台北和平教會直播"
"「台灣基督長老教會-秀水教會」直播","https://www.youtube.com/watch?v=0XFCbiCgnDk","台灣基督長老教會-秀水教會"
"2021.06.20 聖望長老教會  直播禮拜","https://www.youtube.com/watch?v=NNmYD7c_Rx4","教會聖望長老"
"20210620「台灣基督長老教會台中東勢教會」直播","https://www.youtube.com/watch?v=c6KShF-_0bo","台灣基督長老教會東勢教會"
"中壢長老教會.7.27.週二禱告會.直播","https://www.youtube.com/watch?v=qSpF5hFO9lA","中壢長老教會"
"20210523中芸基督長老教會直播禮拜","https://www.youtube.com/watch?v=MD6LkMO1PT0","中芸基督長老教會"
"20210613「台灣基督長老教會台中東勢教會」直播","https://www.youtube.com/watch?v=8FDtkGkcLME","台灣基督長老教會東勢教會"
"20210801中芸長老教會禮拜直播","https://www.youtube.com/watch?v=6Kroc4zA2Z4","中芸基督長老教會"
