"Title","URL","Author"
"汪小菲破產後，在大街上找大S要錢，大S不給被汪小菲暴打，大S現狀令人心疼！","https://www.youtube.com/watch?v=ePSPuSs4y7s",""
"辛龍女友在美國產下一子！辛龍決定拋棄女兒，在美國定居，辛龍坦言：過去就過去了，女兒我也交給劉真父母了，我可以安心在美國了！","https://www.youtube.com/watch?v=ssy8tTRO3os",""
"費玉清江蕙鬧矛盾了，都是因為給兒子留財產兒的問題，費玉清江蕙在家裡吵起來，兒子看到就痛哭說想回美國！","https://www.youtube.com/watch?v=RAEY3MixIw8",""
"大S好可憐，大s汪小菲結婚十週年被打流產，失血過多，現在腦部進入昏迷狀態了，小S在醫院痛哭接受采訪，承諾會給姐姐報仇，會把汪小菲告上法院！","https://www.youtube.com/watch?v=210zobkMrm4",""
"費玉清不同意給江蕙兒子財產，費玉清江蕙在法院吵起來，江蕙兒子流淚：我不要什麼財產，能跟你們在一起就幸福了！","https://www.youtube.com/watch?v=FYgOpRIxh2U",""
"辛龍新女友家暴劉振女兒後，現在被抓起來了，在警察所進入調查，辛龍流淚承認錯誤不能管教新女友，求劉真父母放過？","https://www.youtube.com/watch?v=sCxMKW9PCw0",""
"梁朝偉劉嘉玲官宣離婚！梁朝偉坦言：我不能再忍受這個女人了！","https://www.youtube.com/watch?v=q1AviUaJW5U",""
"江蕙兒子費志超回國後，首次接受采訪，費玉清說一句話令人心酸，江蕙：我一個人在國外產子的時候是挺孤單的！","https://www.youtube.com/watch?v=jfZ9aqNtCvE",""
"大S太慘了，被汪小菲暴打流產後，現在腦部血管被爆裂，進入昏迷狀態了，小S痛哭透露現狀令人心酸！","https://www.youtube.com/watch?v=6OXb9pNiIC0",""
"辛龍新女友打罵劉真女兒視頻曝光！劉真父母大怒，辛龍跪求劉真父母放過新女友因為她懷孕了！","https://www.youtube.com/watch?v=W-ABkuHdPUk",""
"劉詩詩產女後，今天出院回家了，吳奇隆全程陪伴，不理半步，還透露小女兒小名叫玉米！","https://www.youtube.com/watch?v=sAhAJkCjjfA",""
"霍建華林心如官宣離婚！林心如坦言承認霍建華多次出軌，被曝遭家暴，林心如要求30億離婚費，不讓霍建華接近女兒！","https://www.youtube.com/watch?v=7BTvLDtRRcQ",""
"江蕙二胎是女兒，在洋河醫院秘密產女，費玉清緊急從北京返回香港，台媒曝出真相，網友：費玉清真給力","https://www.youtube.com/watch?v=0JPjRLoSNh0",""
"大S懷孕兩個月，被汪小菲暴打後已經流產了，情況緊急，小S火速趕往醫院，汪小菲被抓了！","https://www.youtube.com/watch?v=BYd8n-2-rQ8",""
"林允懷孕後，馮紹峰接林允到豪宅，兩人同居了，林允正式上位，趙麗穎痛哭：馮紹峰放棄我後，現在他也拒絕孩子撫養權了！","https://www.youtube.com/watch?v=YinCyg9970g",""
"大S汪小菲大街上吵架！大S在大街上被暴打，跪求汪小菲放過，汪小菲喝醉還火在頭上繼續打了大S，大S重傷緊急入院！","https://www.youtube.com/watch?v=Jook0koXUz4",""
"週潤發爬山時，心髒病復發，已經緊急入院但是情況不樂觀，心臟主要血管破裂，做手術後直接進入昏迷狀態了！","https://www.youtube.com/watch?v=pOfuaNYx7Qw",""
"劉嘉玲秘密產子後，今早出院了，兒子正面首次曝光，太像梁朝偉了，梁朝偉保護劉嘉玲和兒子上車，不接受采訪！","https://www.youtube.com/watch?v=PKH_s4frrQQ",""
"趙麗穎離婚後外出勞作放鬆心情，全程滿臉笑容，自稱要收穫“幸福”","https://www.youtube.com/watch?v=1atF0n6PV4U",""
"劉詩詩養和醫院產下一女，中3.2公斤，吳奇隆從上海緊急返港，真想曝光，吳奇隆最近太強了！","https://www.youtube.com/watch?v=mrmQBge8LWc",""
"劉嘉玲在上海秘密產下一子，梁朝偉高興官宣高齡得子，劉嘉玲身體恢復的挺好！","https://www.youtube.com/watch?v=By-HqpNvhZc",""
"謝霆鋒和霍汶希女兒DNA檢查結果曝光，謝霆鋒低頭承認是孩子生父，法院要求謝霆鋒把30%財產留給女兒做彌補撫養權！","https://www.youtube.com/watch?v=Tae1Dzhgks4",""
"劉真女兒：後媽打我，我想跟外公外婆在一起，不想回爸爸家了，我怕後媽！劉真父母大怒把辛龍和新老婆告上法院","https://www.youtube.com/watch?v=bjuI4h5isGQ",""
"費玉清江蕙去领证，带着儿子去见证，江蕙幸福流泪：我和儿子终于有个名分了！","https://www.youtube.com/watch?v=MZXq4Qx_ito",""
"王菲谢霆锋报喜了！王菲生女并晒自拍！二人感情超甜蜜，谢贤同意让王菲进家门，谢霆锋立刻修改遗产，张柏芝大儿子大怒不同意！","https://www.youtube.com/watch?v=QSjEweonP0E",""
"費玉清江蕙剛接兒子回國，江蕙也官宣懷上二胎了，費玉清透露是女兒，周杰倫發文祝福小哥！","https://www.youtube.com/watch?v=dmRskQUH49s",""
"江蕙首次說出不敢公開兒子的理由，費玉清坐在旁邊淚流滿面，兒子痛哭：一個人在美國的時候，我憎恨過我爸媽！","https://www.youtube.com/watch?v=BRDbnynZGWM",""
"江蕙費玉清親自去美國接私生子回國，費玉清開記者會官宣六月會跟江蕙領證，正式舉行婚禮，江蕙和私生子在旁邊幸福淚流滿面！","https://www.youtube.com/watch?v=G3yv5N4eTCY",""
"劉真女兒痛哭：爸爸真的要放棄我了！我好想媽媽，劉真父母在旁邊淚流滿面：辛龍被狐狸精勾引了，財產都拿了連女兒都不要！","https://www.youtube.com/watch?v=simkRbtkUgM",""
"劉真女兒被家暴後，劉真父母帶外孫女去醫院做家暴傷情鑑定，辛龍女友承認家暴劉真女兒，被劉真父母告上法院已經被抓了？","https://www.youtube.com/watch?v=8idNLIfoLhw",""
"梁朝偉小三公開怒罵劉嘉玲，梁朝偉保護小三，劉嘉玲一個人在家被兩個人祈福，受不了就痛苦，自己收拾東西離開？","https://www.youtube.com/watch?v=NgTVgm8UfHQ",""
"辛龍新女友曾經家暴劉真女兒，劉真父母已經把辛龍和他的女友告上法院了，兩人被坐牢進入調查了？","https://www.youtube.com/watch?v=0BzklUtTrjU",""
"辛龍放棄女兒後，只同意留下5億給女兒，劉真父母不同意，直播大哭怒告辛龍，辛龍厚臉皮官宣移民美國！","https://www.youtube.com/watch?v=8nf1k5AZ2Qw",""
"劉嘉玲搬進養老院，梁朝偉和女友享受新生活，劉嘉玲：他為我已經付出很多了，我真心祝福他！#劉嘉玲 #梁朝偉 #梁朝偉女友","https://www.youtube.com/watch?v=k92Y3USw3d0",""
"辛龍首次說出為何突然放棄女兒撫養權，女友懷孕了，想全心全意照顧女友養胎？","https://www.youtube.com/watch?v=TVf_m7XUDp0",""
"梁朝偉帶小三回家，跟劉嘉玲道歉，希望能跟劉嘉玲和平離婚！小三大肚子擋不住，劉嘉玲太可憐了！","https://www.youtube.com/watch?v=Cec_0EmrK-8",""
"辛龍簽字放棄女兒了，斷交父女關係，劉真父母在法院痛哭，要求辛龍給女兒撫養前和生活費，辛龍大怒離開現場？","https://www.youtube.com/watch?v=6wtvLzJDd44",""
"週潤發要換心髒了，時間不多了，不然會跟劉真一樣！家人現在很著急，情況令人擔憂！","https://www.youtube.com/watch?v=ypaCrnRNVRs",""
"陳浩民和老婆正式離婚了！陳浩民出軌多年，陳浩民老婆堅持不離婚，現在小三懷孕了，陳浩民老婆沒有其他選擇！","https://www.youtube.com/watch?v=27K5rDRd13A",""
"辛龍已成病態，受劉真離世的陰影，他開始自暴自棄的生活","https://www.youtube.com/watch?v=hCvSkbZUALE",""
"梁朝偉出轨，小三怀孕了，劉嘉玲在门口痛哭，梁朝偉直言：多年忍者，现在我想有孩子，我想有孩子是错吗？一个不能怀孕的女人还哭什么哭！","https://www.youtube.com/watch?v=BUDOX8S71Q4",""
"週潤發不行了，在ICU留下一口气，决定把全部财产做捐款，情况可怜令人心酸？","https://www.youtube.com/watch?v=cT9CW7tY6cU",""
"辛龍完全走出來忘記了劉真，官宣新女友，漏嘴承认小女儿很喜欢后妈？","https://www.youtube.com/watch?v=ytfNa27SKcA",""
"费玉清退出娱乐圈后，昨晚突然出现在医院，承认得了癌症在化疗，头发掉光,張菲痛哭:时间不多了!","https://www.youtube.com/watch?v=Irw8XYUYwSQ",""
"辛龍和新老婆移民到美國！小女兒交給劉真父母！劉真父母痛哭承認辛龍那全部劉真留下的財產去美國了！","https://www.youtube.com/watch?v=3Wu7paWV1kY",""
"汪小菲出軌，「小三懷孕」找上門，看到小三，大S就痛哭暈倒入院了，汪小菲拒絕接受采訪！","https://www.youtube.com/watch?v=KdPJv2WF2bk",""
"馬國明帶湯洛雯去選婚紗照大量照片流出，湯洛雯大肚子擋不住，馬國明直播官宣了！","https://www.youtube.com/watch?v=9aZQLSelKVM",""
"余天化療治肝癌，昨天出現在醫院門口，身體保守，走路不穩，要有人扶，看到臉色令人心酸！","https://www.youtube.com/watch?v=dE_9VjOOgPU",""
"郭富城暴打方媛，方媛重傷緊急入院，方媛的情人到醫院照顧方媛，郭富城有帶人暴打方媛的情人，現場打亂，警察到現場了！","https://www.youtube.com/watch?v=-qYtDNyOcJQ",""
"大S被汪小菲暴打，大S跪下求汪小菲放過，大S的婚姻生活也太不容易了！","https://www.youtube.com/watch?v=-am22mEy36E",""
"陳浩民昨晚喝醉發生交通事故！腦部主要血管斷裂，緊急做手術，老婆含淚拒絕接受采訪！","https://www.youtube.com/watch?v=v7MpsuO_ukE",""
"震驚，劉德華接張柏芝回家過年，張柏芝和三胎在劉德華豪宅三天三夜，大量照片流出！","https://www.youtube.com/watch?v=HoJmpXCR-bA",""
"馬俊麟帶王瞳去美國養胎了！王瞳在機場大肚子擋不住，馬妻承認馬俊麟拋棄兩個孩子，拿錢帶王瞳遠走高飛！","https://www.youtube.com/watch?v=eie6yFWzhTs",""
"国标女王刘真走了一年，辛龍找到老婆了，准备结婚了，那全部刘真留给的遗产，还主动放弃女儿抚养权，劉真弟弟大怒告上法院，這款錢可能不能全部留給霓霓！","https://www.youtube.com/watch?v=RL7eoIWraZs",""
"趙麗穎离婚馮紹峰了！两人从民政局走出来，手里拿离婚证，馮紹峰深夜搬出豪宅，儿子由赵丽颖抚养！馮紹峰已经有新女友？","https://www.youtube.com/watch?v=tAG4jpu0F7M",""
"楊冪終於承認去年跟胡歌領證了，已經懷孕三個月，胡歌發文官宣結婚地點！","https://www.youtube.com/watch?v=XAxPYFXonBQ",""
"王杰中風無人知道后，现状令人心酸，半身不遂，不能离开呼吸机，一生的通知令人震惊？","https://www.youtube.com/watch?v=TtVL2p9Ysc8",""
"汪小菲出軌嫩草，現在發現被性病 ，已經傳染給大S，大S直播痛哭要在醫院過年了，不能回家？","https://www.youtube.com/watch?v=fN7cxxRVdDc",""
"王杰一個人在家過年，中風無人知道，有人發現的時候腦部已經進入昏迷狀態，趕緊入院，情況令人心酸？","https://www.youtube.com/watch?v=XzGIW5ad0I0",""
"謝婷婷女兒和张柏芝三胎的生父身份曝光，谢贤无话可说拒绝采访，谢霆锋大怒把亲爸谢贤告上法院？","https://www.youtube.com/watch?v=uSaJ45afAyY",""
"被謝霆鋒拋棄後，王菲結婚了！新郎居然是謝霆鋒表弟，謝霆鋒大鬧現場，張柏芝發文祝福,真想曝光令人震驚!","https://www.youtube.com/watch?v=bv7whZRJVW0",""
"恭喜！李現求婚成功，楊紫被套路領證！過節後兩人在上海舉行婚禮，李現媽媽接楊紫回家過年，楊紫爺爺要大辦5場婚禮？","https://www.youtube.com/watch?v=iTrabRz2CzM",""
"張菲首次接費玉清和江蕙的女兒回国探望重病的費玉清，費玉清一看到女儿就非常激动泪流满面，江蕙女兒对费玉清哭着说：爸爸，女儿不孝，现在才能回来，对不起！","https://www.youtube.com/watch?v=mWOK9nK_xHM",""
"余苑綺深夜紧急入院，情况比上次还严重，头发掉光，呼吸困难，身体不接受化疗了，余苑綺老公：我已经做好心理准备了！","https://www.youtube.com/watch?v=JZ216WkoVfs",""
"林依晨子宮外孕後，昨晚被中風，家人發現的時候有點晚，緊急入院， 情況為先，半身不遂，失去意識，全靠戶籍襲擊，家人痛哭？","https://www.youtube.com/watch?v=AxhiuDuxZUo",""
"王一博肖戰約會，王一博留肖戰過夜，熱吻忘拉窗簾，早上內衣竟然穿混了，照片流出？","https://www.youtube.com/watch?v=QxqdY1nOFnU",""
"林依晨慘了！懷孕被發現子宮外孕，老公決定辦離婚手續，林依晨痛哭求老公，外人看到都心疼！","https://www.youtube.com/watch?v=IKJGDpUVa-0",""
"余天肝癌晚期了！李亞萍看到結果後直接暈倒，余苑綺痛哭接受采訪：我還沒治好病，我爸爸就得了肝癌晚期了!","https://www.youtube.com/watch?v=hZ1PKDYWv_c",""
"37歲林依晨懷孕了，老公幸福送給50億紅包，林依晨高齡的字在醫院養胎，日也有老公照顧，恭喜恭喜！","https://www.youtube.com/watch?v=gkk9i6vYFuE",""
"肖戰出院後，肖戰王一博將再次同台，肖戰身體還虛弱，王一博扶肖戰上台領獎，王一博看肖戰的眼神太甜了！","https://www.youtube.com/watch?v=qoYqwwIeeGI",""
"林志玲昨晚跟日本老公吵架被暴打，流產暈倒，緊急入院，言承旭帶林志玲媽媽到日本了，決定把日本老公告上法院？","https://www.youtube.com/watch?v=Yu_42s0NKN8",""
"郑爽到張恆家跪求原谅，抱着两个孩子痛哭说：妈妈对不起你们！張恆大怒把郑爽赶出家门！","https://www.youtube.com/watch?v=CH-2vAfv8kc",""
"肖戰食物中毒严重，昨晚紧急入院情况危险，王一博深夜大哭火速赶往医院，视频曝光？","https://www.youtube.com/watch?v=6gzpz9TvJlM",""
"辛龍新女友怀上男孩了，辛龍带女友去领结婚证了，辛龍新女友正面首次曝光？","https://www.youtube.com/watch?v=sMsiogevtAg",""
"楊冪太忍心了！小糯米被楊冪放棄撫養權，18歲之前不能跟媽媽見面，小糯米近況曝光，跟爺爺說新華：【恨媽媽】","https://www.youtube.com/watch?v=2UPcT_A9PmY",""
"汪小菲喝醉了，回家暴打大S，大S懷上四胎被打到流產，小S深夜火速趕往醫院？","https://www.youtube.com/watch?v=5dv0rtk8fZ4",""
"劉嘉玲【怀孕】了，梁朝偉幸福泪流满面，劉嘉玲高龄得子身体有点虚弱在医院阳台，日也都有医生照顾，很多明星祝福劉嘉玲和梁朝偉！","https://www.youtube.com/watch?v=lNgW5nRH2rw",""
"王杰【腦忙】了，心臟不嫩震顫或多，完全變成植物人令人心酸，家人翻臉爭財產，方文琳在病床旁邊痛哭喊王杰的名字！","https://www.youtube.com/watch?v=RZCIh5AfJDM",""
"余苑綺進入昏迷狀態，睜不開眼了，半身不遂，余苑綺老公在手術門口跪下來痛哭令人心酸！","https://www.youtube.com/watch?v=l9Ql3jnr3mY",""
"霍建華家暴林心如视频曝光！林心如不再忍了宣布要离婚，要求霍建华赔偿100亿精神损失费，不然会公开全部家暴证据？","https://www.youtube.com/watch?v=pTO5lmt-9-Q",""
"羅家英情况危险了，医生要求接回家，化疗没效果，恶性肿瘤继续发展，乾兒子謝霆鋒來探望泪流满面！","https://www.youtube.com/watch?v=uhdHW0nxdCg",""
"劉德華脑忙心脏不活动，全靠人工心脏，劉德華冰岛太突然来不及写财产分配，朱麗倩张柏芝在法院争遗产，张柏芝有三胎DNA检查结果，确实是刘德华的儿子了！","https://www.youtube.com/watch?v=mgcpnOCptNc",""
"霍汶希大肚子搬家到謝霆鋒豪宅，王菲大怒在門口怒罵被謝霆鋒叫警察抓走了！","https://www.youtube.com/watch?v=Y5a8tromcEI",""
"大S昨晚被汪小菲暴打緊急入院！大S女兒痛哭喊媽媽，小S火速趕往醫院！","https://www.youtube.com/watch?v=smlj_HwZc7c",""
"謝玲玲情况【严重恶化】，肺部完全不能活动了！更难过的是謝玲玲家人全部都被传染了！","https://www.youtube.com/watch?v=EB8ohAbRp54",""
"劉嘉玲决定去美国接8岁儿子回国，梁朝偉大怒不同意，两人争吵，梁朝偉暴打劉嘉玲！","https://www.youtube.com/watch?v=kh9Y02-qMK8",""
"蔡琴【不行了】，食物中毒後，情況嚴重惡化，價差已經有線索害蔡琴的兇手了！","https://www.youtube.com/watch?v=tGOdGs9DtBA",""
"余苑綺子宫外孕做手术后，恶性肿瘤突然严重恶化，老公后悔在手术门口子大哭说对不起？","https://www.youtube.com/watch?v=tsZ-qRTuTkk",""
"汪明荃羅家英双双病倒！一起躺在一个病房共同治疗癌症！老了没有子女照顾，两个老人互相照顾令人心酸！","https://www.youtube.com/watch?v=WYMG5Gk11B0",""
"蔡琴食物中毒非常嚴重！情況還很危險！ ！親弟弟看監控返現有人陷害蔡琴，警察進入調查了！","https://www.youtube.com/watch?v=cykX9bMDTr0",""
"余苑綺发现被子宫外孕，还没化疗完就要做手术，余苑綺老公被李亞萍怒骂！","https://www.youtube.com/watch?v=_TUjRTQb4Ik",""
"霍汶希在醫院待產大量照片流出，謝霆鋒陪伴日夜照顧，王菲常常到醫院怒罵霍汶希，謝霆鋒受不了決定把王菲告上法院？","https://www.youtube.com/watch?v=lz4XC8avL4g",""
"64歲謝玲玲不行了！肺部壞了70%，不能自主呼吸，全靠呼吸機，林建嶽守在病狀不理半步，家人痛哭祈福希望謝玲玲早日恢復！","https://www.youtube.com/watch?v=vbRq26Y9WcQ",""
"王杰中風後永遠變成植物人了，腦部血管破裂，全身插滿了管子，無人照顧，家人翻臉爭財產，情況非常可憐令人心酸？","https://www.youtube.com/watch?v=sD2FE2L_Dm4",""
"大S慘了！做手術失敗，情況現在非常危險，大S在病房留給孩子的心，小S痛哭說大S給孩子謝：如果有下輩子，我們還是一家人！","https://www.youtube.com/watch?v=5gdPTq4KE78",""
"余苑綺出現在節目身體虛弱暈倒，在現場得人非常擔心，李亞萍余天緊急送女兒入院，趕緊送到ICU病房急救，余苑綺給兒女留遺書：下輩子再當一家人","https://www.youtube.com/watch?v=2LAB-iNesTs",""
"羅霈穎遺書內容曝光！羅霈穎活得太酷心了！羅霈穎的家人痛哭，表姐暈倒，兩個哥哥淚流滿面大喊羅霈穎名字！","https://www.youtube.com/watch?v=yY8gWGBiFak",""
"霍汶希懷孕了，大肚子擋不住，謝霆鋒承認是孩子生父，王菲大怒要求謝霆鋒：“孩子不能留”，謝霆鋒大怒暴打王菲？","https://www.youtube.com/watch?v=ATX_zKRETaM",""
"找到羅霈穎的遺書了！突然離開的原因終於公開了！羅霈穎的兩個哥哥忍不住痛哭暈倒，粉絲們在現場痛哭心疼羅霈穎？","https://www.youtube.com/watch?v=EsBdPrPdheQ",""
"余苑綺坐輪椅上節目！餘苑綺知道自己的時間不多了！她的最後願望令人心酸，小女兒在台下聽到就大哭喊媽媽，李亞萍站不住不能繼續拍節目？","https://www.youtube.com/watch?v=fxmH0TMb5Ag",""
"黃鴻昇離世的原因終於找到了，兇手得到財產後移民到法國，今早在法國被抓了，被抓回國判罪，黃鴻昇爸爸在機場看到害黃鴻昇的兇手就痛哭暈倒？","https://www.youtube.com/watch?v=2SZ71oTDcyU",""
"王杰情況嚴重惡化，醫生建議要做換心手術，不然時間不多了，方文琳痛哭守在病床，什麼代價都可以只要王杰能恢復起來？","https://www.youtube.com/watch?v=52lK7syh2s4",""
"大S在美國病情嚴重惡化，小S守在病床痛哭，醫生宣布大S能堅持下去全靠意志力，汪小菲在網上發文：你應該對我好一點那現在不會變成這樣！","https://www.youtube.com/watch?v=XNxWFgby7hM",""
"梁朝偉首次公開私生子的正面照，堅持不公開孩子媽媽，梁朝偉在節目中得到囑咐，劉嘉玲一個人在家痛哭高血壓暈倒，有人發現就緊急入院在ICU病房，腦部出血到現在還不知道情況如何？","https://www.youtube.com/watch?v=xVIfoEOEoFY",""
"劉嘉玲多年不能懷孕，梁朝偉在外面有私生子了，梁朝偉相接孩子回家，劉嘉玲大怒不同意，兩人決定離婚？","https://www.youtube.com/watch?v=5qBKZd-8Bxk",""
"餘苑綺不能堅持了！情況惡化，腦部進入昏迷狀態，李亞萍日夜守在病床暴瘦10斤，余天淚流滿面高血壓暈倒，餘苑綺父母雙雙病倒！","https://www.youtube.com/watch?v=Dud3W89oG_Q",""
"大S家人辦手續接大S去美國治療了，汪小菲跟大S離婚後，汪小菲拿走全部財產，大S一分錢都拿不到，現在還得了大病，人生坎坷令人心酸？","https://www.youtube.com/watch?v=BdbLQNsmYlc",""
"大S知道自己得了惡性腫瘤後就痛苦暈倒，無情無義的汪小菲官宣新女友已經懷孕，送給新女友50億紅包，小S心疼姐姐痛哭說不出話？","https://www.youtube.com/watch?v=QR3EGWddx6E",""
"汪明荃化療多月，臉部變形認不出來，不能張嘴特別可憐，身體一天比一天虛弱，羅家英痛哭求醫生救回來汪明荃？","https://www.youtube.com/watch?v=mQ2IYi8KLNI",""
"林青霞情況特別危險了！私生子決定接林青霞到美國治療，但是沒有太多希望，秦漢痛哭喊林青霞得名字令人心酸？","https://www.youtube.com/watch?v=LLZjtXk0PFc",""
"大S發現腦部有惡性腫瘤後，已經住院治療，準備做大手術，失敗率很高，汪小菲公開新女朋友，承認已經跟大S離婚成功了，小S痛哭怒罵汪小菲是忘恩負義的男人！","https://www.youtube.com/watch?v=XeKN-bUW4Tg",""
"辛龍出事了！劉真離開後每天都喝酒，昨晚造成嚴重車禍，半身不遂，腦部出血，進入昏迷狀態，可能永遠變成植物人了！","https://www.youtube.com/watch?v=TgvrKl8t7Zo",""
"汪明荃情況非常危險了！惡性腫瘤發展太快無法控制，頭髮全部掉光了，暴瘦30斤令人心酸，羅家英哭到不行，要暫時用呼吸機 ？","https://www.youtube.com/watch?v=flHqjzVS6z4",""
"辛龍得子後，首次說出劉真離開的真實原因，同時公開新老婆的真實身份令人意外！","https://www.youtube.com/watch?v=RPPhQagypB8",""
"王杰昨晚中風，主要血管爆裂了，到醫院的時候已經錯過黃金時間了，現在還在ICU病房不知道情況如何，家人在病房門口痛哭等待結果！","https://www.youtube.com/watch?v=zDYWWSFD8Gk",""
"大S太慘了！被汪小菲拋棄，還不能接近孩子，現在又發現自己腦部有惡性腫瘤了！","https://www.youtube.com/watch?v=C0hgo7viXUM",""
"梁朝偉因为不能接受劉嘉玲的私生子离婚后，梁朝偉劉嘉玲争财产反目成仇，劉嘉玲两手空空离开家门，两人在法院粗口视频曝光？","https://www.youtube.com/watch?v=Jtksk8eY9xc",""
"一路走好！人氣港姐前男友為愛想不開，千字遺書曝光讓人唏噓，第三者被痛罵，年僅27歲","https://www.youtube.com/watch?v=74lV5yR1Pdw",""
"辛龍新老婆產子成功，辛龍把全部劉真留下來的不動產加上新老婆的名字，劉真的4歲女兒已經被送到外婆家了！","https://www.youtube.com/watch?v=iLQE3ijmEHs",""
"張柏芝三胎生父曝光，小8歲鮮肉是圈外人，好女人不應該被錯過？","https://www.youtube.com/watch?v=fuWL16FpflA",""
"余苑綺病情严重恶化，余天也发现被肝癌晚期，父女雙雙病倒！情况非常危险，李亞萍痛哭说：你们一个一个病倒，我要怎么办！","https://www.youtube.com/watch?v=Ser-lCu9jDE",""
"大S汪小菲正式離婚！大S痛哭求汪小菲給50億離婚費，汪小菲大怒在法院罵了大S是【不要臉的女人】","https://www.youtube.com/watch?v=oUKOLgwMksg",""
"辛龍和新老婆手牽手一起出現，辛龍新老婆首次露臉令人意外因為太像劉真了, 四歲女兒還叫後媽是劉真，劉真媽媽聽到就想了女兒淚流滿面，非常可憐！","https://www.youtube.com/watch?v=yh9OjOPWvT8",""
"王菲漏嘴說出霍建華拋棄林心如是因為趙薇，趙薇離婚的原因就是因為老公抓到趙薇出軌霍建華，霍建華跟趙薇談戀愛後，回家常常辱罵林心如和女兒！","https://www.youtube.com/watch?v=x_cfHb8E0fA",""
"林建岳前妻謝玲玲確診新冠后，情況繼續惡化，半身不遂，肺部70%不能正常活動，進入昏迷狀態，謝玲玲熱舞感染富豪圈！","https://www.youtube.com/watch?v=k9Ad6Sx9L0s",""
"辛龍承認很珍惜新老婆! 承諾跟新老婆好好教養女兒！劉真媽媽流淚心疼外孫女，小小年紀已經有後媽，劉真爸爸半句也不說就淚流滿面匆忙離開？","https://www.youtube.com/watch?v=BoUn65-KuC4",""
"霍汶希懷上二胎，謝霆鋒帶霍汶希去醫院檢查，王菲大怒在醫院門口怒罵謝霆鋒霍汶希，謝霆鋒大怒給王菲一巴掌，兩人粗口視頻曝光？","https://www.youtube.com/watch?v=GOifAZTehmk",""
"大S和汪小菲媽媽鬧矛盾，汪小菲聽媽媽的話，昨晚把大S趕出家門，大S痛哭，離婚手續已辦好，大S從此以後不能跟孩子見面？","https://www.youtube.com/watch?v=flpj_jJMYPA",""
"辛龍新老婆真實身份曝光，居然是劉真表妹，劉真出事之前已經寫下遺囑勸辛龍娶了她才能讓劉真安心的走，辛龍公開遺囑後，劉真家人崩潰大哭，沒人反對辛龍再婚了？AM103459","https://www.youtube.com/watch?v=thc8_7KpCXc",""
"陳喬恩帶男友見閨蜜，首次承認已經懷孕，大肚子擋不住，艾倫貼心拍照，喬恩臉色圓潤，胖了不少！","https://www.youtube.com/watch?v=GKj25pxG86A",""
"辛龍新老婆在醫院待產了，辛龍放四歲女兒一個人在家無人照度，劉真弟弟知道後到醫院怒罵辛龍，兩人粗口視頻曝光，劉真爸媽接外孫女回家了！","https://www.youtube.com/watch?v=Yb6Cxb76iow",""
"劉嘉玲腦部腫瘤嚴重惡化，劉嘉玲私生子首次出現在梁朝偉面前，梁朝偉崩潰，露出不敢相信的眼神，劉嘉玲還躺在ICU，梁朝偉決定單方離婚！","https://www.youtube.com/watch?v=J1JhL3wXlM8",""
"大S跟汪小菲吵架被汪小菲打到危險的地方就昏迷，緊急入院，搶礦非常危險，差一秒就無藥可救了，到現在還沒醒，汪小菲被警察抓了？","https://www.youtube.com/watch?v=NIUCmqPQ9bk",""
