"Title","URL","Author"
"KARAOKE Liên Khúc Nhạc Sống Song Ca | Nhịp Cầu Tri Âm - Hỏi Anh Hỏi Em | Trọng Hiếu","https://www.youtube.com/watch?v=cKc6FdRkupA","Hiếu Organ"
"Your Love - KARAOKE VERSION - as popularized by Alamid","https://www.youtube.com/watch?v=-xu10GJtrJQ","Pinoy Videoke Tambayan"
"Frozen - Let It Go (Idina Menzel) (Karaoke Version)","https://www.youtube.com/watch?v=ifCAfAzOBJM","Sing King"
"ROSÉ - On The Ground (Karaoke Version)","https://www.youtube.com/watch?v=FrfyqKgHpA4","Sing King"
"Shayaro se lafz leke thode se udar || 4K Status Video","https://www.youtube.com/watch?v=RHobyXTaJwo","Sarkar Status World"
"Thandi Hawa (Anish Sood Remix)","https://www.youtube.com/watch?v=IpdI14pxRkc","RITVIZ"
"Supermarket Flowers [HIGHER Piano Karaoke Instrumental] Ed Sheeran","https://www.youtube.com/watch?v=wsSLCAqb8Ro","Sing2Piano | Piano Backing Tracks"
"Tate McRae - That Way (Karaoke Piano)","https://www.youtube.com/watch?v=y71dgKfdYdk","Sing2Piano | Piano Backing Tracks"
"Cảm Ơn Karaoke Tone Nam Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=9wQTxGaGEoI","Hiếu Organ"
"Cô Hàng Xóm Karaoke Tone Nam Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=oaNb6w_-M4g","Hiếu Organ"
"Come What May - Air Supply | Karaoke","https://www.youtube.com/watch?v=_0t1fY-0Qcw","ConesStudio"
"Karaoke Lòng Mẹ 1 Tone Nam Nhạc Sống Rumba","https://www.youtube.com/watch?v=xV-ohUm5CVI","Karaoke Tuấn Cò"
"Karaoke Trách Ai Vô Tình Tone Nữ Nhạc Sống | Trọng Hiếu","https://www.youtube.com/watch?v=KPOGgxzrKRc","Hiếu Organ"
"WHAT THE WORLD NEEDS NOW - Jackie DeShannon (KARAOKE PIANO VERSION)","https://www.youtube.com/watch?v=cFsVUoaLajs","CoversPH"
"【Singing Stream】Another day for some fun Karaoke!","https://www.youtube.com/watch?v=4WJCjPlw5P4","IRyS Ch. hololive-EN"
"Karaoke Bội Bạc Tone Nữ G#m Nhạc Sống Hay Dễ Hát","https://www.youtube.com/watch?v=-WxUvxsCSYI","Karaoke Tuấn Cò"
"Đừng Nói Xa Nhau Karaoke Tone Nam Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=jAp0FB31jD0","Hiếu Organ"
"Lối Về Xóm Nhỏ Karaoke Tone Nam - Karaoke Organ Thanh Ngân","https://www.youtube.com/watch?v=ET9r3khZBtk","Karaoke Nhạc Sống Thanh Ngân"
"I SWEAR - All 4 One (HD Karaoke)","https://www.youtube.com/watch?v=jXDa2YJAQ4s","Atomic Karaoke"
"Karaoke Khuya Nay Anh Đi Rồi Tone Nữ Nhạc Trữ Tình Hay","https://www.youtube.com/watch?v=Hn2U4mbxRog","Karaoke Tuấn Cò"
"Imago - Sundo (Karaoke/Acoustic Instrumental)","https://www.youtube.com/watch?v=fs_wuBoQz4c","AcousticHeaven"
"BTS - Permission To Dance (Karaoke Version)","https://www.youtube.com/watch?v=613P9iZVg7A","Sing King"
"Chiều Sân Ga Karaoke Tone Nữ Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=1p6cabQVs3s","Hiếu Organ"
"Jealous (Higher Key - Piano Karaoke Instrumental) Labrinth","https://www.youtube.com/watch?v=bkG1-4ukSYo","Sing2Piano | Piano Backing Tracks"
"Bon Jovi - Livin' On A Prayer (Karaoke Version)","https://www.youtube.com/watch?v=Ep6G3P2v5ZA","Sing King"
"Dixie D'Amelio - Be Happy (Karaoke Version)","https://www.youtube.com/watch?v=telmJIBjbGg","Sing King"
"""One of a Kind"" Karaoke Sing Along | Vivo | Netflix Futures","https://www.youtube.com/watch?v=mAW1yvaZPzY","Netflix Futures"
"WHAT THE WORLD NEEDS NOW - Jackie DeShannon (KARAOKE PIANO VERSION)","https://www.youtube.com/watch?v=cFsVUoaLajs","CoversPH"
"Cảm Ơn Karaoke Tone Nữ Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=KH7zF1b0ceM","Hiếu Organ"
"Ed Sheeran - Perfect (Karaoke Version)","https://www.youtube.com/watch?v=sPMA1tqWuf4","Sing King"
"Judika – Aku Yang Tersakiti (Karaoke Version)","https://www.youtube.com/watch?v=oyeJTCH6TBg","Capleo Music"
"TEARS IN HEAVEN - Eric Clapton  (KARAOKE PIANO VERSION)","https://www.youtube.com/watch?v=vUliZRnPjeg","CoversPH"
"HINDI NA NGA - This Band (KARAOKE VERSION)","https://www.youtube.com/watch?v=EWWYr2SZlpg","CoversPH"
"Giọt Lệ Đài Trang Karaoke Tone Nữ Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=tIFZKRKiK8E","Hiếu Organ"
"Pink Sweat$ - At My Worst (Karaoke Version)","https://www.youtube.com/watch?v=FsKcCqLS91w","Sing King"
"Billie Eilish - Happier Than Ever (Karaoke Acoustic Guitar)","https://www.youtube.com/watch?v=nCTYbUjB9mM","Sing2Guitar | Acoustic Backing Tracks"
"Billie Eilish - Everybody Dies (Karaoke Piano)","https://www.youtube.com/watch?v=T8s6inUV9rk","Sing2Piano | Piano Backing Tracks"
"Rihanna - Rude Boy (Karaoke Version)","https://www.youtube.com/watch?v=OzpHpfFUMvA","Sing King"
"🔴 LIVE 🔴 BEST OF '80s & '90s MUSIC Non Stop Karaoke Party with @Stingray Karaoke","https://www.youtube.com/watch?v=jy6cZ5sLHfo","Stingray Karaoke"
"Karaoke Liên Khúc Nhạc Sến Tone Nữ Dễ Hát | Giã Từ | Khuya Nay Anh Đi Rồi","https://www.youtube.com/watch?v=XVtCIw3zvOY","Karaoke Tuấn Cò"
"Bóng Dáng Mẹ Hiền Karaoke Tone Nữ Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=zSbrhEVKYzE","Hiếu Organ"
"""Running Out of Time"" Karaoke Sing Along | Vivo | Netflix Futures","https://www.youtube.com/watch?v=zNiBHGnzsl8","Netflix Futures"
"Giveon - HEARTBREAK ANNIVERSARY (Karaoke Version)","https://www.youtube.com/watch?v=nRD8iFBRruw","Sing King"
"HAVING YOU NEAR ME - Air Supply (KARAOKE VERSION)","https://www.youtube.com/watch?v=gRj18Tk0j_Q","CoversPH"
"Gabrielle - OUT OF REACH (Karaoke Version)","https://www.youtube.com/watch?v=ZDsTQqovb-4","Singing Bees"
"HERE'S YOUR PERFECT - Jamie Miller (KARAOKE VERSION)","https://www.youtube.com/watch?v=O2bA60uf1LY","CoversPH"
"Dadalhin - KARAOKE VERSION - as popularized by Regine Velasquez","https://www.youtube.com/watch?v=Bb9QdbHArQM","Pinoy Videoke Tambayan"
"Marshmello, Anne Marie - FRIENDS (Karaoke Version)","https://www.youtube.com/watch?v=6ela2HnWEBk","Sing King"
"ROSÉ - Gone (Karaoke Version)","https://www.youtube.com/watch?v=odgQHiemvXA","Sing King"
"Måneskin - Beggin' (Karaoke Version)","https://www.youtube.com/watch?v=pLfq4A6YxYo","Sing King"
"Frank Sinatra - Fly Me To The Moon (Karaoke Version)","https://www.youtube.com/watch?v=VvjWl7lvrnk","Sing King"
"Only Reminds Me Of You - MYMP (KARAOKE)","https://www.youtube.com/watch?v=Qx68B1mHyGQ","PRO music COVER"
"Merle Haggard - From Graceland To The Promised Land (Karaoke)","https://www.youtube.com/watch?v=Ja8wN0F1We8","KaraokeOnVEVO"
"Karaoke - Saturday Night Live","https://www.youtube.com/watch?v=Equy7Y0m-iA","Saturday Night Live"
"Idol Radio Season 2: Monsta X karaoke ""Honey"" by J.Y. Park 8/9/2021","https://www.youtube.com/watch?v=oyIwXChXRrA","Adonis Chim"
"SZA - The Weekend (Karaoke Version)","https://www.youtube.com/watch?v=Yg691Hwao8Q","Sing King"
"PAUBAYA - Moira Dela Torre (KARAOKE VERSION)","https://www.youtube.com/watch?v=dWpBJUAV5N0","CoversPH"
"Karaoke Gợi Nhớ Quê Hương Tone Nam Nhạc Trữ Tình Hay","https://www.youtube.com/watch?v=MaIhIO59ALA","Karaoke Tuấn Cò"
"Parting Time - KARAOKE VERSION - as popularized by Rockstar","https://www.youtube.com/watch?v=n6wAEQ7XzMs","Pinoy Videoke Tambayan"
"Gym Class Heroes ft. Adam Levine - Stereo Hearts (Karaoke Version)","https://www.youtube.com/watch?v=C8lCwQsE2Oc","Sing King"
"Olivia Rodrigo - deja vu (Karaoke Version)","https://www.youtube.com/watch?v=8iBJPvRXqgQ","Sing King"
"Someone Like You - Adele (Karaoke Songs With Lyrics)","https://www.youtube.com/watch?v=rMSQwIp4Jg8","Musisi Karaoke"
"Amazing Grace (Key of D - Piano Karaoke Instrumental)","https://www.youtube.com/watch?v=hEiVj4F3EVA","Sing2Piano | Piano Backing Tracks"
"Karaoke Con Đường Xưa Em Đi Tone Nam Am Nhạc Sống Bolero Hay","https://www.youtube.com/watch?v=x0adBej0wSU","Karaoke Tuấn Cò"
"Six Feet Under (Piano Karaoke Instrumental) Billie Eilish","https://www.youtube.com/watch?v=YdNSYOWTXv4","Sing2Piano | Piano Backing Tracks"
"Beyoncé - Listen (Karaoke Version)","https://www.youtube.com/watch?v=nUTqLi7UtLQ","Sing King"
"Céline Dion - All By Myself (Karaoke With Lyrics)","https://www.youtube.com/watch?v=lHufESqfZXQ","Stingray Karaoke"
"[KARAOKE MV] Superstar - Hospital Playlist [HAN/ROM/ENG]","https://www.youtube.com/watch?v=6aDIzIAhVbQ","The Swoon"
"“The Grand Finale” Karaoke Sing Along | Vivo | Netflix Futures","https://www.youtube.com/watch?v=9wl0xGzrU0E","Netflix Futures"
"WHEN I LOOK AT YOU - Miley Cyrus (KARAOKE VERSION)","https://www.youtube.com/watch?v=1cez6auWODw","CoversPH"
"Karaoke Người Tình Không Đến Tone Nữ Nhạc Sống | Trọng Hiếu","https://www.youtube.com/watch?v=l7HC4eyjPwE","Hiếu Organ"
"BAKIT NGA BA MAHAL KITA - Roselle Nava (HD Karaoke)","https://www.youtube.com/watch?v=GwPgYdRcWUQ","Atomic Karaoke"
"Olivia Rodrigo - drivers license (Karaoke Version)","https://www.youtube.com/watch?v=C3y6jGCXiUA","Sing King"
"Boomdabash, Alessandra Amoroso - Karaoke","https://www.youtube.com/watch?v=fHFx6FbUMRQ","Boomdabash"
"CRAZIER - Taylor Swift (KARAOKE VERSION)","https://www.youtube.com/watch?v=3rNxxFyH_is","CoversPH"
"Karaoke Colors of the Wind (end title) - Pocahontas (1995 film) (Vanessa Williams) *","https://www.youtube.com/watch?v=_uSk_xYP67Y","KaraFun Karaoke"
"Maroon 5 - Memories (Karaoke Version)","https://www.youtube.com/watch?v=KSr0TJH5m-Q","Sing King"
"Heaven - Bryan Adams [Karaoke Version]","https://www.youtube.com/watch?v=2mqQe0QHNrI","VideokePH"
"Karaoke - Tình Anh - Tone Nữ - Nhạc Sống - gia huy beat","https://www.youtube.com/watch?v=WMIrIx4rTsw","gia huy beat"
"Karaoke Lòng Mẹ 1 Tone Nữ Nhạc Trữ Tình Hay","https://www.youtube.com/watch?v=IkOHYlzKD1I","Karaoke Tuấn Cò"
"Through The Years - Kenny Rogers (KARAOKE VERSION)","https://www.youtube.com/watch?v=Uvjjz-z2dGo","Pinoy Videoke Tambayan"
"Just Once - James Ingram (KARAOKE VERSION)","https://www.youtube.com/watch?v=Hc4lVtNsLYU","Pinoy Videoke Tambayan"
"Hàng chục dân chơi ""thác loạn"" trong quán karaoke bán ma túy giữa dịch Covid-19","https://www.youtube.com/watch?v=mhTHyhFVH6k","Báo Thanh Niên"
"Mamanam Asai Ahanna Nayana Karaoke Without Voice By Sanath Nandasiri Songs Karoke","https://www.youtube.com/watch?v=Q9USlWjlwg8","Suraa Tracks"
"Karaoke Liên Khúc Trữ Tình Rumba Tone Nam | Cát Bụi Cuộc Đời | Tàu Đêm Năm Cũ","https://www.youtube.com/watch?v=0-1rfqqZ-7o","Karaoke Tuấn Cò"
"Brown Eyes - Destiny’s Child ( karaoke | videoke | lyrics | instrumental | minus one )","https://www.youtube.com/watch?v=ortY1YIOcQk","Videoke King"
"Karaoke Liên Khúc Trữ Tình Tone Nữ | Cát Bụi Cuộc Đời | Nhớ Nhau Hoài","https://www.youtube.com/watch?v=SDhzfMlvYRM","Karaoke Tuấn Cò"
"Paul McCartney Carpool Karaoke","https://www.youtube.com/watch?v=QjvzCTqkBDQ","The Late Late Show with James Corden"
"Taylor Swift - Look What You Made Me Do (Karaoke Version)","https://www.youtube.com/watch?v=Rbtq0bHlvmU","Sing King"
"""Still Hurting"" from The Last Five Years - Karaoke Track with Lyrics on Screen","https://www.youtube.com/watch?v=U9olx5x2jjM","CurtainUp Musical Theatre Karaoke"
"Jennifer Lopez Carpool Karaoke","https://www.youtube.com/watch?v=qQIsdod0LWo","The Late Late Show with James Corden"
"Karaoke Naff Band - Terendap Laraku","https://www.youtube.com/watch?v=qkC_RC81oRc","Tri Sopyan"
"PUT YOUR HEAD ON MY SHOULDER - Paul Anka (KARAOKE PIANO VERSION)","https://www.youtube.com/watch?v=Tea6stg2QGI","CoversPH"
"Bad Habits - Ed Sheeran | Karaoke Version | KaraFun","https://www.youtube.com/watch?v=1XQv4Br7p2k","KaraFun Karaoke"
"Red Hot Chili Peppers Carpool Karaoke","https://www.youtube.com/watch?v=cfudXO_vzWk","The Late Late Show with James Corden"
"First Love - Utada Hikaru ( KARAOKE ) 🎤🎶","https://www.youtube.com/watch?v=iaqSgFzGF98","KaraQueenTV"
"My All - Mariah Carey Karaoke 【No Guide Melody】 Instrumental","https://www.youtube.com/watch?v=VHDCxLVyzxo","EdKara"
"Calum Scott - You Are The Reason (Karaoke Version)","https://www.youtube.com/watch?v=zMcfZyb5wCo","Sing King"
"Justin Bieber ft. Chance The Rapper - Holy (Karaoke Version)","https://www.youtube.com/watch?v=gQt2AJjTXHE","Sing King"
"Karaoke Tiền Thắng Tình Thua Tone Nữ Nhạc Sống Mới | Hoài Phong Organ","https://www.youtube.com/watch?v=doe6fKd1888","Hoài Phong Organ"
"Bourgenvilla.AMENG SPRING.KARAOKE","https://www.youtube.com/watch?v=_QurpZHkHOY","#JOMKARAOKE#"
"[TJ노래방] Love Me Like That(알고있지만, OST) - 샘김 / TJ Karaoke","https://www.youtube.com/watch?v=G3AvAHYy2A4","TJ KARAOKE TJ 노래방 공식 유튜브채널"
"One Direction - Night Changes (Karaoke Version)","https://www.youtube.com/watch?v=kH9_meN7WqQ","Sing King"
"Kanye West Airpool Karaoke","https://www.youtube.com/watch?v=vgLOv36an3s","The Late Late Show with James Corden"
"Lady Gaga - Always Remember Us This Way (Karaoke Version)","https://www.youtube.com/watch?v=9sVKwwSvvLw","Sing King"
"Radiohead - Creep (Karaoke Version)","https://www.youtube.com/watch?v=3WLy3AblvmQ","Sing King"
"John Legend - All of Me (Karaoke Version)","https://www.youtube.com/watch?v=kr8wPkdHFA0","Sing King"
"Harry Styles Carpool Karaoke","https://www.youtube.com/watch?v=JvLLx0cpJVI","The Late Late Show with James Corden"
"Nobela - Join The Club (KARAOKE)","https://www.youtube.com/watch?v=v7hRpilP2sg","PRO music COVER"
"Britney Spears - ...Baby One More Time (Karaoke Version)","https://www.youtube.com/watch?v=PYpU2TxIzAM","Sing King"
"Justin Bieber Carpool Karaoke","https://www.youtube.com/watch?v=Dx06c0ZEBMk","The Late Late Show with James Corden"
"Shakira - Try Everything (Karaoke Version)","https://www.youtube.com/watch?v=HJXW27K79T4","Sing King"
"Sabihin Mo Na - KARAOKE VERSION - as popularized by Top Suzara","https://www.youtube.com/watch?v=aTTU8eG9lZc","Pinoy Videoke Tambayan"
"With a Smile - ERASERHEADS (KARAOKE)","https://www.youtube.com/watch?v=VwuOa2F9jk4","PRO music COVER"
"Tate McRae - That Way (Karaoke Version)","https://www.youtube.com/watch?v=muwbCi5roa8","Sing King"
"Lady Gaga Carpool Karaoke","https://www.youtube.com/watch?v=X5Cfi7U4eL4","The Late Late Show with James Corden"
"Julie and The Phantoms - Unsaid Emily (Karaoke Version)","https://www.youtube.com/watch?v=iYYOQz8wIWU","Sing King"
"Chris Martin Carpool Karaoke","https://www.youtube.com/watch?v=SADub7W22Zg","The Late Late Show with James Corden"
"You're My Heart, You're My Soul - Modern Talking (Karaoke)","https://www.youtube.com/watch?v=TsKagtGUsBE","Dih Paula KaraoK & MusiK"
"Beyonce - Halo (Karaoke Version)","https://www.youtube.com/watch?v=TBwf18A_Obo","Sing King"
"BTS - Dynamite (Karaoke Version)","https://www.youtube.com/watch?v=V9aFf48jLPQ","Sing King"
"Alexandra Burke - Hallelujah (Karaoke Version)","https://www.youtube.com/watch?v=e3C8Nh3DIwA","Sing King"
"Bastille - Pompeii (Karaoke Version)","https://www.youtube.com/watch?v=Z7VYEhapHgw","Sing King"
"Rowdy Baby Karaoke with English Lyrics - Maari 2","https://www.youtube.com/watch?v=vSNnUPP3s0Q","Infinite Lyrics"
"Nathan Evans - Wellerman (Karaoke Version)","https://www.youtube.com/watch?v=PD6ippYQ434","Sing King"
"Dolly Parton - Jolene (Karaoke Version)","https://www.youtube.com/watch?v=rRF4uH3mDcE","Sing King"
"""Presente"" Karaoke Sing Along | Vivo | Netflix Futures","https://www.youtube.com/watch?v=TWiqE0OB3-I","Netflix Futures"
"Migos Carpool Karaoke","https://www.youtube.com/watch?v=irVIUvDTTB0","The Late Late Show with James Corden"
"STARTING OVER AGAIN - Natalie Cole (KARAOKE PIANO VERSION)","https://www.youtube.com/watch?v=xg16t3IapUk","CoversPH"
"Peterpan – Yang Terdalam (Karaoke Version)","https://www.youtube.com/watch?v=T-1Vpnfd8c8","Capleo Music"
"""Love's Gonna Pick You Up"" Karaoke Sing Along | Vivo | Netflix Futures","https://www.youtube.com/watch?v=lgFetVAKi1A","Netflix Futures"
"DISINI DI BATAS KOTA INI - KARAOKE,HD || Tommy J.pisa - Vocal Cowok","https://www.youtube.com/watch?v=MNkqY9bOKjM","Karaoke Nostalgia"
"Tình Lỡ Karaoke Tone Nam Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=La37ytWs0gQ","Hiếu Organ"
"Beyoncé - Irreplaceable (Karaoke Version)","https://www.youtube.com/watch?v=4OmnNWEGyqc","Sing King"
"Queen - Bohemian Rhapsody (Karaoke Version)","https://www.youtube.com/watch?v=9Lxm0iSnKNc","Sing King"
"Wonderful Tonight - Eric Clapton | Karaoke Version | KaraFun","https://www.youtube.com/watch?v=c6gmlJNIuQc","KaraFun Karaoke"
"Pokémon - Theme Song (Karaoke Version)","https://www.youtube.com/watch?v=UdTzFfT-frE","Sing King"
"Corinne Bailey Rae - Put Your Records On (Karaoke Version)","https://www.youtube.com/watch?v=_4hTPqABZNc","Sing King"
"Đứa Con Tội Lỗi Karaoke Tone Nam - Mùa Vu Lan Báo Hiếu | Trọng Hiếu","https://www.youtube.com/watch?v=2tYyd-ubj1Q","Hiếu Organ"
"Lil Nas X - MONTERO (Call Me By Your Name) (Karaoke Version)","https://www.youtube.com/watch?v=gmmZrbVBOd0","Sing King"
"Karaoke Hakuak Ema Seluk by Janio Matus Maumia","https://www.youtube.com/watch?v=Jmu1bn3QyCA","RB leste"
"KARAOKE粵語流行曲精選之20年一聚唱家班演唱會III場(有人聲及歌詞字幕)Cantonese Pops with Lyrics''Chang Jian Ban'' Live in Concert","https://www.youtube.com/watch?v=jhQTBL9aVT0","hkrainbow mission"
"Karaoke Thành Phố Buồn | Nhạc Sống Tone Nam | Karaoke Công Trình","https://www.youtube.com/watch?v=dtZExyqJ1XU","Karaoke Công Trình"
"""One More Song"" Karaoke Sing Along | Vivo | Netflix Futures","https://www.youtube.com/watch?v=RSJbNKSQbCw","Netflix Futures"
"Olivia Newton John - Hopelessly Devoted To You from ""Grease"" (Karaoke Version)","https://www.youtube.com/watch?v=jF4xOhCdrlo","Sing King"
"Freestyle - Slo Slow (Karaoke/Acoustic Instrumental)","https://www.youtube.com/watch?v=JO1-LTutxk8","AcousticHeaven"
"Amy Winehouse - Back To Black (Karaoke Version)","https://www.youtube.com/watch?v=nturlhtt7WA","Sing King"
"Hinder - Lips Of An Angel (Karaoke Version)","https://www.youtube.com/watch?v=pWcgbCLI4dU","Sing King"
"Guess The Song (Silent Karaoke Edition) ft. Drake, Travis Scott","https://www.youtube.com/watch?v=1u_zpsS_C34","100 Thieves"
"Ysabelle - I Like You So Much, You'll Know It (Karaoke Version)","https://www.youtube.com/watch?v=wHrs4LjdKw4","Sing King"
"Poomuthole Song Karaoke With Lyrics | Joseph Movie | Ranjin Raj | Joju George | M Padmakumar |","https://www.youtube.com/watch?v=1mYJr9H2gm4","4UT KARAOKE"
"Sigurado - Belle Mariano (Piano Karaoke)","https://www.youtube.com/watch?v=rVL8hoR_Jlo","KaraoKeysPH"
"Demi Lovato & Nick Jonas Carpool Karaoke","https://www.youtube.com/watch?v=0HeJKcynrGI","The Late Late Show with James Corden"
"Alicia Keys - Fallin' (Karaoke Version)","https://www.youtube.com/watch?v=ine3KN2YO_o","Sing King"
"Stern Show Staff Sings Karaoke","https://www.youtube.com/watch?v=d9Z3I_m6row","The Howard Stern Show"
"Count On Me - Bruno Mars | Karaoke Version | KaraFun","https://www.youtube.com/watch?v=uBp2DHSEZXc","KaraFun Karaoke"
"P!nk ft. Nate Ruess - Just Give Me A Reason (Karaoke Version)","https://www.youtube.com/watch?v=SJVH11MFY7I","Sing King"
"Áo Cưới Màu Hoa Cà Karaoke Tone Nam Nhạc Sống | Trọng Hiếu","https://www.youtube.com/watch?v=WU6scFfPibc","Hiếu Organ"
"Dua Lipa - Levitating (Karaoke Version)","https://www.youtube.com/watch?v=nK9hD9_SAdU","Sing King"
"Lukas Graham - 7 Years (Karaoke Version)","https://www.youtube.com/watch?v=ALq8ihw4pwU","Sing King"
"Andy Williams-(Where Do I Begin) Love Story (Melody) (Karaoke Version) [ZZang KARAOKE]","https://www.youtube.com/watch?v=Sf3QxVDmjEA","ZZang KARAOKE (짱가라오케 노래방 공식 유튜브 채널)"
"Billie Eilish - Halley's Comet (Karaoke Piano)","https://www.youtube.com/watch?v=NYrggqJD3ao","Sing2Piano | Piano Backing Tracks"
"Momuhobo Karaoke","https://www.youtube.com/watch?v=DDHAvsZyD00","Suzye Anah"
"Billie Eilish - No Time To Die (Karaoke Version)","https://www.youtube.com/watch?v=ioqGmaBHUrk","Sing King"
"Tình Khúc Rumba Liên Khúc Karaoke Nhạc Sến Tone Nữ Dễ Hát Nhất 2019 | Chiều Sân Ga | Mưa Rừng","https://www.youtube.com/watch?v=OTLrj0Nt57A","Karaoke Tuấn Cò"
"Lewis Capaldi - Someone You Loved (Karaoke Version)","https://www.youtube.com/watch?v=0H3KpRuwBZ8","Sing King"
"chukar mere man ko karaoke hindi","https://www.youtube.com/watch?v=SE_Jf87gue4","Krishna Kaipenchery"
"Hillsong Worship - What A Beautiful Name (Karaoke Version)","https://www.youtube.com/watch?v=fn91I3czi0c","Sing King"
"The Beatles - Yesterday (Karaoke Version)","https://www.youtube.com/watch?v=uw3zzQ-5g4o","Sing King"
"Frankie Valli - Can't Take My Eyes Off You (Karaoke Version)","https://www.youtube.com/watch?v=u_072m3oWT0","Sing King"
"Hai Lối Mộng Karaoke Tone Nam Nhạc Sống 2021 | Trọng Hiếu","https://www.youtube.com/watch?v=cpeqG4Ob4zs","Hiếu Organ"
"Love Of A Lifetime - Firehouse | Karaoke Version | KaraFun","https://www.youtube.com/watch?v=14qx8LdGCIg","KaraFun Karaoke"
"Giận Mà Thương Karaoke || Tone Nữ - Nhạc Sống Thanh Ngân","https://www.youtube.com/watch?v=NkO1Vdp9EsE","Karaoke Nhạc Sống Thanh Ngân"
"I can - Regine Velasquez (KARAOKE)","https://www.youtube.com/watch?v=KerYY3GniYA","PRO music COVER"
"Sia - Snowman (Karaoke Version)","https://www.youtube.com/watch?v=WWu83Z4pqss","Sing King"
